game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401778309,2025,1,postseason,Toledo,Louisville,away,raw,pass_attempts,28,29,1,1,fumble_or_safety_swallows_scrimmage_type
401778309,2025,1,postseason,Toledo,Louisville,away,raw,rush_attempts,40,38,-2,2,fumble_or_safety_swallows_scrimmage_type
401778309,2025,1,postseason,Toledo,Louisville,away,raw,rush_yards,169,182.0,13.0,13.0,fumble_or_safety_swallows_scrimmage_type
401778309,2025,1,postseason,Toledo,Louisville,away,raw,third_down_attempts,13,12,-1,1,kneel_accounting
401778310,2025,1,postseason,Southern Miss,Western Kentucky,home,raw,total_yards,377,385.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Southern Miss,Western Kentucky,home,raw,rush_yards,119,127.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,total_plays,73,71,-2,2,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,total_yards,422,358.0,-64.0,64.0,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,pass_attempts,40,37,-3,3,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,completions,22,21,-1,1,no_play_penalty
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,net_pass_yards,267,205.0,-62.0,62.0,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,rush_attempts,33,34,1,1,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,rush_yards,155,153.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,turnovers,3,2,-1,1,no_play_penalty
401778310,2025,1,postseason,Western Kentucky,Southern Miss,away,raw,interceptions,2,1,-1,1,no_play_penalty
401778311,2025,1,postseason,Ohio,UNLV,home,raw,total_plays,58,57,-1,1,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,Ohio,UNLV,home,raw,total_yards,350,352.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,Ohio,UNLV,home,raw,rush_attempts,43,42,-1,1,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,Ohio,UNLV,home,raw,rush_yards,207,209.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,Ohio,UNLV,home,raw,turnovers,3,2,-1,1,kneel_accounting
401778311,2025,1,postseason,Ohio,UNLV,home,raw,fumbles_lost,2,1,-1,1,kneel_accounting
401778311,2025,1,postseason,Ohio,UNLV,home,raw,third_down_attempts,11,10,-1,1,kneel_accounting
401778311,2025,1,postseason,UNLV,Ohio,away,raw,total_plays,59,58,-1,1,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,UNLV,Ohio,away,raw,total_yards,281,290.0,9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,UNLV,Ohio,away,raw,rush_attempts,29,28,-1,1,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,UNLV,Ohio,away,raw,rush_yards,97,106.0,9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401778311,2025,1,postseason,UNLV,Ohio,away,raw,turnovers,2,0,-2,2,kneel_accounting
401778311,2025,1,postseason,UNLV,Ohio,away,raw,interceptions,1,0,-1,1,kneel_accounting
401778311,2025,1,postseason,UNLV,Ohio,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401778312,2025,1,postseason,California,Hawai'i,away,raw,total_yards,481,487.0,6.0,6.0,sack_accounting
401778312,2025,1,postseason,California,Hawai'i,away,raw,net_pass_yards,337,343.0,6.0,6.0,sack_accounting
401778312,2025,1,postseason,California,Hawai'i,away,raw,turnovers,1,0,-1,1,no_play_penalty
401778312,2025,1,postseason,California,Hawai'i,away,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,total_plays,61,59,-2,2,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,total_yards,313,347.0,34.0,34.0,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,pass_attempts,35,34,-1,1,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,net_pass_yards,236,273.0,37.0,37.0,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,rush_attempts,26,25,-1,1,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,rush_yards,77,74.0,-3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,third_down_conversions,4,5,1,1,no_play_penalty
401778313,2025,1,postseason,Northwestern,Central Michigan,home,raw,fourth_down_attempts,5,4,-1,1,no_play_penalty
401778313,2025,1,postseason,Central Michigan,Northwestern,away,raw,total_plays,60,56,-4,4,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Central Michigan,Northwestern,away,raw,total_yards,269,276.0,7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Central Michigan,Northwestern,away,raw,rush_attempts,34,30,-4,4,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Central Michigan,Northwestern,away,raw,rush_yards,91,98.0,7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401778313,2025,1,postseason,Central Michigan,Northwestern,away,raw,turnovers,4,2,-2,2,no_play_penalty
401778313,2025,1,postseason,Central Michigan,Northwestern,away,raw,fumbles_lost,3,1,-2,2,no_play_penalty
401778313,2025,1,postseason,Central Michigan,Northwestern,away,raw,third_down_attempts,11,9,-2,2,no_play_penalty
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,total_plays,60,59,-1,1,fumble_or_safety_swallows_scrimmage_type
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,total_yards,252,257.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,completions,18,17,-1,1,no_play_penalty
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,rush_attempts,32,31,-1,1,fumble_or_safety_swallows_scrimmage_type
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,rush_yards,105,110.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,turnovers,1,0,-1,1,no_play_penalty
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401778314,2025,1,postseason,Minnesota,New Mexico,home,raw,fourth_down_attempts,2,1,-1,1,no_play_penalty
401778314,2025,1,postseason,New Mexico,Minnesota,away,raw,total_yards,204,207.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401778314,2025,1,postseason,New Mexico,Minnesota,away,raw,completions,15,14,-1,1,no_play_penalty
401778314,2025,1,postseason,New Mexico,Minnesota,away,raw,net_pass_yards,88,91.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401778314,2025,1,postseason,New Mexico,Minnesota,away,raw,turnovers,1,0,-1,1,no_play_penalty
401778314,2025,1,postseason,New Mexico,Minnesota,away,raw,interceptions,1,0,-1,1,no_play_penalty
401778315,2025,1,postseason,UTSA,Florida International,home,raw,total_plays,71,70,-1,1,fumble_or_safety_swallows_scrimmage_type
401778315,2025,1,postseason,UTSA,Florida International,home,raw,total_yards,481,479.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778315,2025,1,postseason,UTSA,Florida International,home,raw,rush_attempts,40,39,-1,1,fumble_or_safety_swallows_scrimmage_type
401778315,2025,1,postseason,UTSA,Florida International,home,raw,rush_yards,186,184.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778315,2025,1,postseason,Florida International,UTSA,away,raw,total_plays,78,77,-1,1,fumble_or_safety_swallows_scrimmage_type
401778315,2025,1,postseason,Florida International,UTSA,away,raw,total_yards,255,256.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401778315,2025,1,postseason,Florida International,UTSA,away,raw,rush_attempts,29,28,-1,1,fumble_or_safety_swallows_scrimmage_type
401778315,2025,1,postseason,Florida International,UTSA,away,raw,rush_yards,79,80.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,East Carolina,Pittsburgh,home,raw,total_plays,59,58,-1,1,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,East Carolina,Pittsburgh,home,raw,total_yards,249,262.0,13.0,13.0,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,East Carolina,Pittsburgh,home,raw,rush_attempts,42,41,-1,1,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,East Carolina,Pittsburgh,home,raw,rush_yards,72,85.0,13.0,13.0,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,total_plays,80,76,-4,4,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,total_yards,376,388.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,pass_attempts,40,39,-1,1,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,rush_attempts,40,37,-3,3,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,rush_yards,120,132.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,turnovers,5,1,-4,4,kneel_accounting
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,interceptions,1,0,-1,1,kneel_accounting
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,fumbles_lost,4,1,-3,3,kneel_accounting
401778316,2025,1,postseason,Pittsburgh,East Carolina,away,raw,third_down_attempts,15,14,-1,1,kneel_accounting
401778317,2025,1,postseason,Clemson,Penn State,home,raw,total_yards,236,246.0,10.0,10.0,sack_accounting
401778317,2025,1,postseason,Clemson,Penn State,home,raw,rush_yards,43,53.0,10.0,10.0,sack_accounting
401778317,2025,1,postseason,Penn State,Clemson,away,raw,total_yards,397,402.0,5.0,5.0,sack_accounting
401778317,2025,1,postseason,Penn State,Clemson,away,raw,net_pass_yards,260,262.0,2.0,2.0,sack_accounting
401778317,2025,1,postseason,Penn State,Clemson,away,raw,rush_yards,137,140.0,3.0,3.0,sack_accounting
401778318,2025,1,postseason,Army,UConn,home,raw,total_plays,65,63,-2,2,fumble_or_safety_swallows_scrimmage_type
401778318,2025,1,postseason,Army,UConn,home,raw,total_yards,476,478.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778318,2025,1,postseason,Army,UConn,home,raw,rush_attempts,56,54,-2,2,fumble_or_safety_swallows_scrimmage_type
401778318,2025,1,postseason,Army,UConn,home,raw,rush_yards,368,370.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778318,2025,1,postseason,Army,UConn,home,raw,third_down_attempts,12,11,-1,1,no_play_penalty
401778318,2025,1,postseason,UConn,Army,away,raw,total_plays,47,46,-1,1,fumble_or_safety_swallows_scrimmage_type
401778318,2025,1,postseason,UConn,Army,away,raw,total_yards,267,266.0,-1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401778318,2025,1,postseason,UConn,Army,away,raw,rush_attempts,30,29,-1,1,fumble_or_safety_swallows_scrimmage_type
401778318,2025,1,postseason,UConn,Army,away,raw,rush_yards,183,182.0,-1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,BYU,Georgia Tech,home,raw,total_plays,63,62,-1,1,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,BYU,Georgia Tech,home,raw,pass_attempts,39,38,-1,1,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,BYU,Georgia Tech,home,raw,turnovers,2,0,-2,2,kneel_accounting
401778319,2025,1,postseason,BYU,Georgia Tech,home,raw,interceptions,1,0,-1,1,kneel_accounting
401778319,2025,1,postseason,BYU,Georgia Tech,home,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401778319,2025,1,postseason,BYU,Georgia Tech,home,raw,third_down_attempts,10,9,-1,1,kneel_accounting
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,total_plays,68,66,-2,2,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,total_yards,385,410.0,25.0,25.0,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,pass_attempts,40,39,-1,1,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,completions,22,21,-1,1,kneel_accounting
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,net_pass_yards,254,274.0,20.0,20.0,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,rush_attempts,28,27,-1,1,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,rush_yards,131,136.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,turnovers,2,1,-1,1,kneel_accounting
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401778319,2025,1,postseason,Georgia Tech,BYU,away,raw,third_down_conversions,4,5,1,1,kneel_accounting
401778320,2025,1,postseason,Fresno State,Miami (OH),home,raw,total_plays,71,70,-1,1,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Fresno State,Miami (OH),home,raw,total_yards,396,371.0,-25.0,25.0,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Fresno State,Miami (OH),home,raw,pass_attempts,22,21,-1,1,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Fresno State,Miami (OH),home,raw,completions,15,14,-1,1,kneel_accounting
401778320,2025,1,postseason,Fresno State,Miami (OH),home,raw,net_pass_yards,219,194.0,-25.0,25.0,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Miami (OH),Fresno State,away,raw,total_plays,48,47,-1,1,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Miami (OH),Fresno State,away,raw,total_yards,192,189.0,-3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Miami (OH),Fresno State,away,raw,rush_attempts,26,25,-1,1,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Miami (OH),Fresno State,away,raw,rush_yards,120,117.0,-3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401778320,2025,1,postseason,Miami (OH),Fresno State,away,raw,turnovers,2,1,-1,1,kneel_accounting
401778320,2025,1,postseason,Miami (OH),Fresno State,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401778321,2025,1,postseason,San Diego State,North Texas,home,raw,total_plays,82,79,-3,3,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,San Diego State,North Texas,home,raw,total_yards,532,541.0,9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,San Diego State,North Texas,home,raw,pass_attempts,36,35,-1,1,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,San Diego State,North Texas,home,raw,rush_attempts,46,44,-2,2,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,San Diego State,North Texas,home,raw,rush_yards,326,335.0,9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,San Diego State,North Texas,home,raw,fourth_down_attempts,5,4,-1,1,spike_accounting
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,total_plays,98,96,-2,2,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,total_yards,618,616.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,pass_attempts,49,46,-3,3,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,completions,27,26,-1,1,spike_accounting
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,net_pass_yards,250,243.0,-7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,rush_attempts,49,50,1,1,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,rush_yards,368,373.0,5.0,5.0,fumble_or_safety_swallows_scrimmage_type
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,third_down_attempts,20,21,1,1,spike_accounting
401778321,2025,1,postseason,North Texas,San Diego State,away,raw,third_down_conversions,9,10,1,1,spike_accounting
401778322,2025,1,postseason,Missouri,Virginia,home,raw,turnovers,1,0,-1,1,kneel_accounting
401778322,2025,1,postseason,Missouri,Virginia,home,raw,interceptions,1,0,-1,1,kneel_accounting
401778322,2025,1,postseason,Virginia,Missouri,away,raw,turnovers,1,0,-1,1,kneel_accounting
401778322,2025,1,postseason,Virginia,Missouri,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401778323,2025,1,postseason,Houston,LSU,home,raw,pass_attempts,37,36,-1,1,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,Houston,LSU,home,raw,completions,28,27,-1,1,kneel_accounting
401778323,2025,1,postseason,Houston,LSU,home,raw,net_pass_yards,230,236.0,6.0,6.0,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,Houston,LSU,home,raw,rush_attempts,45,46,1,1,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,Houston,LSU,home,raw,rush_yards,207,201.0,-6.0,6.0,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,LSU,Houston,away,raw,total_plays,50,48,-2,2,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,LSU,Houston,away,raw,total_yards,344,337.0,-7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,LSU,Houston,away,raw,rush_attempts,24,22,-2,2,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,LSU,Houston,away,raw,rush_yards,77,70.0,-7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401778323,2025,1,postseason,LSU,Houston,away,raw,third_down_attempts,12,11,-1,1,kneel_accounting
401778323,2025,1,postseason,LSU,Houston,away,raw,third_down_conversions,7,6,-1,1,kneel_accounting
401778324,2025,1,postseason,App State,Georgia Southern,home,raw,total_plays,62,60,-2,2,sack_accounting
401778324,2025,1,postseason,App State,Georgia Southern,home,raw,pass_attempts,29,27,-2,2,sack_accounting
401778324,2025,1,postseason,App State,Georgia Southern,home,raw,turnovers,4,3,-1,1,kneel_accounting
401778324,2025,1,postseason,App State,Georgia Southern,home,raw,interceptions,4,3,-1,1,kneel_accounting
401778324,2025,1,postseason,Georgia Southern,App State,away,raw,total_yards,413,414.0,1.0,1.0,sack_accounting
401778324,2025,1,postseason,Georgia Southern,App State,away,raw,rush_yards,242,243.0,1.0,1.0,sack_accounting
401778325,2025,1,postseason,Louisiana Tech,Coastal Carolina,home,raw,total_yards,295,307.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Louisiana Tech,Coastal Carolina,home,raw,pass_attempts,19,18,-1,1,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Louisiana Tech,Coastal Carolina,home,raw,rush_attempts,47,48,1,1,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Louisiana Tech,Coastal Carolina,home,raw,rush_yards,181,193.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Louisiana Tech,Coastal Carolina,home,raw,turnovers,4,1,-3,3,no_play_penalty
401778325,2025,1,postseason,Louisiana Tech,Coastal Carolina,home,raw,fumbles_lost,3,0,-3,3,no_play_penalty
401778325,2025,1,postseason,Louisiana Tech,Coastal Carolina,home,raw,third_down_attempts,16,15,-1,1,no_play_penalty
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,total_plays,74,71,-3,3,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,total_yards,356,345.0,-11.0,11.0,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,pass_attempts,49,46,-3,3,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,completions,25,24,-1,1,no_play_penalty
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,net_pass_yards,311,292.0,-19.0,19.0,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,rush_yards,45,53.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,turnovers,3,2,-1,1,no_play_penalty
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401778325,2025,1,postseason,Coastal Carolina,Louisiana Tech,away,raw,third_down_attempts,14,13,-1,1,no_play_penalty
401778326,2025,1,postseason,Illinois,Tennessee,home,raw,total_yards,417,419.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778326,2025,1,postseason,Illinois,Tennessee,home,raw,rush_yards,221,223.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778326,2025,1,postseason,Tennessee,Illinois,away,raw,total_plays,55,54,-1,1,fumble_or_safety_swallows_scrimmage_type
401778326,2025,1,postseason,Tennessee,Illinois,away,raw,total_yards,278,302.0,24.0,24.0,fumble_or_safety_swallows_scrimmage_type
401778326,2025,1,postseason,Tennessee,Illinois,away,raw,rush_attempts,37,36,-1,1,fumble_or_safety_swallows_scrimmage_type
401778326,2025,1,postseason,Tennessee,Illinois,away,raw,rush_yards,157,181.0,24.0,24.0,fumble_or_safety_swallows_scrimmage_type
401778326,2025,1,postseason,Tennessee,Illinois,away,raw,turnovers,1,0,-1,1,kneel_accounting
401778326,2025,1,postseason,Tennessee,Illinois,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401778327,2025,1,postseason,TCU,USC,home,raw,total_plays,71,70,-1,1,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,TCU,USC,home,raw,total_yards,375,376.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,TCU,USC,home,raw,rush_attempts,31,30,-1,1,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,TCU,USC,home,raw,rush_yards,117,118.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,USC,TCU,away,raw,total_plays,63,62,-1,1,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,USC,TCU,away,raw,total_yards,392,390.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,USC,TCU,away,raw,rush_attempts,33,32,-1,1,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,USC,TCU,away,raw,rush_yards,112,110.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778327,2025,1,postseason,USC,TCU,away,raw,turnovers,2,1,-1,1,no_play_penalty
401778327,2025,1,postseason,USC,TCU,away,raw,interceptions,2,1,-1,1,no_play_penalty
401778328,2025,1,postseason,Vanderbilt,Iowa,home,raw,total_yards,398,404.0,6.0,6.0,fumble_or_safety_swallows_scrimmage_type
401778328,2025,1,postseason,Vanderbilt,Iowa,home,raw,rush_yards,51,57.0,6.0,6.0,fumble_or_safety_swallows_scrimmage_type
401778328,2025,1,postseason,Iowa,Vanderbilt,away,raw,total_yards,379,389.0,10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401778328,2025,1,postseason,Iowa,Vanderbilt,away,raw,pass_attempts,22,23,1,1,fumble_or_safety_swallows_scrimmage_type
401778328,2025,1,postseason,Iowa,Vanderbilt,away,raw,rush_attempts,37,36,-1,1,fumble_or_safety_swallows_scrimmage_type
401778328,2025,1,postseason,Iowa,Vanderbilt,away,raw,rush_yards,167,177.0,10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401778328,2025,1,postseason,Iowa,Vanderbilt,away,raw,turnovers,1,0,-1,1,kneel_accounting
401778328,2025,1,postseason,Iowa,Vanderbilt,away,raw,interceptions,1,0,-1,1,kneel_accounting
401778329,2025,1,postseason,Duke,Arizona State,home,raw,total_plays,87,86,-1,1,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Duke,Arizona State,home,raw,total_yards,539,541.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Duke,Arizona State,home,raw,rush_attempts,36,35,-1,1,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Duke,Arizona State,home,raw,rush_yards,212,214.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Arizona State,Duke,away,raw,total_plays,75,78,3,3,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Arizona State,Duke,away,raw,total_yards,619,548.0,-71.0,71.0,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Arizona State,Duke,away,raw,pass_attempts,38,39,1,1,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Arizona State,Duke,away,raw,net_pass_yards,375,358.0,-17.0,17.0,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Arizona State,Duke,away,raw,rush_attempts,37,39,2,2,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Arizona State,Duke,away,raw,rush_yards,244,190.0,-54.0,54.0,fumble_or_safety_swallows_scrimmage_type
401778329,2025,1,postseason,Arizona State,Duke,away,raw,turnovers,3,2,-1,1,kneel_accounting
401778329,2025,1,postseason,Arizona State,Duke,away,raw,fumbles_lost,2,1,-1,1,kneel_accounting
401778329,2025,1,postseason,Arizona State,Duke,away,raw,third_down_attempts,10,11,1,1,kneel_accounting
401778329,2025,1,postseason,Arizona State,Duke,away,raw,fourth_down_attempts,4,5,1,1,kneel_accounting
401778330,2025,1,postseason,Texas,Michigan,home,raw,turnovers,1,0,-1,1,kneel_accounting
401778330,2025,1,postseason,Texas,Michigan,home,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401778330,2025,1,postseason,Texas,Michigan,home,raw,third_down_attempts,11,12,1,1,kneel_accounting
401778330,2025,1,postseason,Texas,Michigan,home,raw,third_down_conversions,3,4,1,1,kneel_accounting
401778330,2025,1,postseason,Michigan,Texas,away,raw,total_plays,81,78,-3,3,sack_accounting
401778330,2025,1,postseason,Michigan,Texas,away,raw,total_yards,373,371.0,-2.0,2.0,sack_accounting
401778330,2025,1,postseason,Michigan,Texas,away,raw,pass_attempts,43,40,-3,3,sack_accounting
401778330,2025,1,postseason,Michigan,Texas,away,raw,rush_yards,174,172.0,-2.0,2.0,sack_accounting
401778330,2025,1,postseason,Michigan,Texas,away,raw,turnovers,3,2,-1,1,kneel_accounting
