game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401864424,2026,1,regular,Delaware,Merrimack,home,raw,net_pass_yards,435,411.0,-24.0,24.0,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Delaware,Merrimack,home,raw,rush_attempts,29,28,-1,1,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Delaware,Merrimack,home,raw,rush_yards,112,119.0,7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Delaware,Merrimack,home,raw,third_down_attempts,13,12,-1,1,kneel_accounting
401864424,2026,1,regular,Merrimack,Delaware,away,raw,total_plays,70,68,-2,2,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Merrimack,Delaware,away,raw,total_yards,244,256.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Merrimack,Delaware,away,raw,rush_attempts,25,23,-2,2,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Merrimack,Delaware,away,raw,rush_yards,48,60.0,12.0,12.0,fumble_or_safety_swallows_scrimmage_type
401864424,2026,1,regular,Merrimack,Delaware,away,raw,turnovers,2,1,-1,1,kneel_accounting
401864424,2026,1,regular,Merrimack,Delaware,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401864424,2026,1,regular,Merrimack,Delaware,away,raw,third_down_attempts,16,17,1,1,kneel_accounting
401858204,2026,1,regular,Wake Forest,Akron,home,raw,total_plays,68,66,-2,2,fumble_or_safety_swallows_scrimmage_type
401858204,2026,1,regular,Wake Forest,Akron,home,raw,total_yards,559,562.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401858204,2026,1,regular,Wake Forest,Akron,home,raw,rush_attempts,33,31,-2,2,fumble_or_safety_swallows_scrimmage_type
401858204,2026,1,regular,Wake Forest,Akron,home,raw,rush_yards,203,206.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401858204,2026,1,regular,Wake Forest,Akron,home,raw,third_down_attempts,15,14,-1,1,kneel_accounting
401858204,2026,1,regular,Akron,Wake Forest,away,raw,total_plays,69,67,-2,2,fumble_or_safety_swallows_scrimmage_type
401858204,2026,1,regular,Akron,Wake Forest,away,raw,total_yards,305,301.0,-4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401858204,2026,1,regular,Akron,Wake Forest,away,raw,rush_attempts,36,34,-2,2,fumble_or_safety_swallows_scrimmage_type
401858204,2026,1,regular,Akron,Wake Forest,away,raw,rush_yards,149,145.0,-4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,UCF,Bethune-Cookman,home,raw,total_plays,60,59,-1,1,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,UCF,Bethune-Cookman,home,raw,pass_attempts,22,21,-1,1,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,total_plays,60,57,-3,3,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,total_yards,181,184.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,pass_attempts,20,19,-1,1,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,rush_attempts,40,38,-2,2,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,rush_yards,107,110.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,turnovers,2,0,-2,2,no_play_penalty
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,interceptions,1,0,-1,1,no_play_penalty
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,fumbles_lost,1,0,-1,1,no_play_penalty
401856767,2026,1,regular,Bethune-Cookman,UCF,away,raw,third_down_attempts,16,15,-1,1,no_play_penalty
401858422,2026,1,regular,Minnesota,Eastern Illinois,home,raw,total_plays,71,70,-1,1,fumble_or_safety_swallows_scrimmage_type
401858422,2026,1,regular,Minnesota,Eastern Illinois,home,raw,total_yards,495,477.0,-18.0,18.0,fumble_or_safety_swallows_scrimmage_type
401858422,2026,1,regular,Minnesota,Eastern Illinois,home,raw,pass_attempts,33,32,-1,1,fumble_or_safety_swallows_scrimmage_type
401858422,2026,1,regular,Minnesota,Eastern Illinois,home,raw,completions,26,25,-1,1,kneel_accounting
401858422,2026,1,regular,Minnesota,Eastern Illinois,home,raw,net_pass_yards,348,330.0,-18.0,18.0,fumble_or_safety_swallows_scrimmage_type
401858422,2026,1,regular,Eastern Illinois,Minnesota,away,raw,total_plays,43,42,-1,1,fumble_or_safety_swallows_scrimmage_type
401858422,2026,1,regular,Eastern Illinois,Minnesota,away,raw,total_yards,110,113.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401858422,2026,1,regular,Eastern Illinois,Minnesota,away,raw,rush_attempts,28,27,-1,1,fumble_or_safety_swallows_scrimmage_type
401858422,2026,1,regular,Eastern Illinois,Minnesota,away,raw,rush_yards,51,54.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Missouri,Arkansas-Pine Bluff,home,raw,total_plays,78,76,-2,2,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Missouri,Arkansas-Pine Bluff,home,raw,total_yards,562,546.0,-16.0,16.0,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Missouri,Arkansas-Pine Bluff,home,raw,pass_attempts,33,32,-1,1,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Missouri,Arkansas-Pine Bluff,home,raw,completions,26,25,-1,1,no_play_penalty
401856663,2026,1,regular,Missouri,Arkansas-Pine Bluff,home,raw,net_pass_yards,357,348.0,-9.0,9.0,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Missouri,Arkansas-Pine Bluff,home,raw,rush_attempts,45,44,-1,1,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Missouri,Arkansas-Pine Bluff,home,raw,rush_yards,205,198.0,-7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,total_plays,53,51,-2,2,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,total_yards,198,228.0,30.0,30.0,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,pass_attempts,24,23,-1,1,fumble_or_safety_swallows_scrimmage_type
401856663,2026,1,regular,Arkansas-Pine Bluff,Missouri,away,raw,completions,11,10,-1,1,no_play_penalty
